,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribed
31829,34,services,single,high.school,no,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,yes
8949,38,blue-collar,married,high.school,no,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
12926,27,admin.,single,high.school,no,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
1607,27,blue-collar,married,university.degree,no,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
33083,28,admin.,married,university.degree,no,no,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,no
22175,48,services,married,high.school,unknown,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
38212,48,management,married,university.degree,no,no,no,cellular,oct,wed,1,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes
36151,26,self-employed,single,university.degree,no,no,no,cellular,may,wed,1,3,1,success,-1.8,92.893,-46.2,1.27,5099.1,yes
24001,30,entrepreneur,married,university.degree,no,no,no,telephone,oct,fri,1,999,0,nonexistent,-0.1,93.798,-40.4,5.045,5195.8,yes
14162,25,blue-collar,single,high.school,no,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
16542,28,admin.,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19229,45,technician,married,professional.course,unknown,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
23492,56,self-employed,married,high.school,no,yes,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
17878,59,housemaid,divorced,basic.4y,unknown,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
24778,50,technician,married,professional.course,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,yes
28235,46,services,married,unknown,no,yes,no,cellular,apr,tue,3,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,no
11766,57,retired,single,high.school,no,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
18925,37,management,married,university.degree,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
8430,42,services,married,high.school,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
8678,32,technician,married,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
32478,27,technician,married,professional.course,no,no,yes,cellular,may,fri,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
8757,58,blue-collar,married,professional.course,unknown,no,yes,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
27819,33,admin.,married,university.degree,no,no,no,cellular,mar,thu,2,999,0,nonexistent,-1.8,92.843,-50,1.65,5099.1,no
1401,36,technician,divorced,professional.course,no,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,no
16441,51,blue-collar,single,basic.4y,unknown,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
20129,45,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
20916,30,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
26505,36,blue-collar,single,basic.4y,no,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
18736,58,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
13643,31,blue-collar,single,basic.4y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
39041,85,retired,divorced,basic.4y,unknown,yes,no,cellular,dec,mon,3,6,1,success,-3,92.713,-33,0.715,5023.5,yes
27236,34,technician,divorced,university.degree,no,no,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,yes
30136,58,retired,married,basic.4y,no,yes,no,cellular,apr,thu,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,no
32176,39,services,married,high.school,unknown,yes,yes,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
10561,32,self-employed,married,professional.course,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
5455,44,management,married,university.degree,no,no,yes,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
4510,34,services,married,basic.6y,unknown,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
38125,70,retired,married,high.school,no,yes,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.741,5017.5,no
6954,34,self-employed,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
36129,31,blue-collar,married,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,yes
27685,51,blue-collar,married,basic.4y,no,yes,yes,telephone,dec,mon,1,999,0,nonexistent,-0.2,92.756,-45.9,3.488,5176.3,no
21727,41,technician,single,professional.course,unknown,yes,no,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
399,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
6188,55,admin.,married,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
25285,31,technician,single,university.degree,no,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42,4.153,5195.8,no
12407,40,blue-collar,married,basic.6y,no,no,no,telephone,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
21150,50,admin.,married,university.degree,no,no,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
25787,55,technician,married,basic.9y,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,no
13699,48,technician,married,basic.9y,no,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
8578,55,retired,divorced,professional.course,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
20666,34,admin.,divorced,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
33662,37,admin.,divorced,university.degree,unknown,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
17500,37,admin.,married,university.degree,no,no,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
40664,32,blue-collar,married,basic.4y,no,no,no,telephone,sep,wed,3,3,4,success,-1.1,94.199,-37.5,0.88,4963.6,yes
31882,27,admin.,married,high.school,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no
7789,59,retired,married,university.degree,unknown,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,no
4753,27,admin.,single,basic.9y,no,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
12869,27,admin.,single,professional.course,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10008,42,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
3497,25,admin.,single,high.school,no,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
11397,31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
24571,35,blue-collar,divorced,high.school,no,no,yes,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,no
766,44,admin.,married,university.degree,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
15688,30,management,single,university.degree,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
24249,48,admin.,divorced,high.school,no,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
40511,45,technician,married,university.degree,no,no,no,cellular,aug,mon,2,999,1,failure,-1.7,94.027,-38.3,0.896,4991.6,no
4864,30,blue-collar,married,high.school,no,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
8457,42,blue-collar,married,high.school,unknown,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
2893,33,management,married,high.school,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
4622,33,admin.,divorced,high.school,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
33639,55,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,no
35661,34,admin.,married,university.degree,no,no,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,no
15912,28,technician,single,professional.course,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
8849,39,services,divorced,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
490,34,technician,married,university.degree,no,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
10620,33,entrepreneur,married,university.degree,no,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6873,46,admin.,single,high.school,unknown,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
26771,57,management,divorced,university.degree,unknown,yes,yes,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
40347,64,retired,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.899,4991.6,yes
18793,33,technician,married,university.degree,no,yes,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no
19953,38,admin.,married,university.degree,unknown,yes,no,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
17723,53,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
9924,42,admin.,divorced,high.school,no,yes,yes,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
20895,31,admin.,single,university.degree,no,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
13279,44,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
27937,25,admin.,married,university.degree,no,no,no,cellular,mar,fri,3,999,0,nonexistent,-1.8,92.843,-50,1.531,5099.1,yes
9668,46,admin.,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
12697,40,management,married,university.degree,unknown,yes,no,cellular,jul,mon,34,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
4523,51,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
30562,53,technician,married,professional.course,no,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
27526,48,technician,married,professional.course,no,yes,yes,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,no
27249,57,unemployed,married,university.degree,no,yes,yes,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,no
15530,47,admin.,married,high.school,unknown,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
7204,41,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
32215,51,management,married,university.degree,no,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
26206,34,technician,married,professional.course,no,yes,yes,cellular,nov,thu,7,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,no
37957,28,student,single,high.school,no,no,no,cellular,sep,fri,2,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,yes
40560,24,student,single,unknown,no,yes,no,cellular,sep,wed,1,17,4,failure,-1.1,94.199,-37.5,0.886,4963.6,no
30339,35,management,married,university.degree,no,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
5976,43,entrepreneur,married,basic.4y,no,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
6321,30,admin.,married,university.degree,no,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
13332,37,entrepreneur,divorced,university.degree,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
36031,45,admin.,divorced,university.degree,no,no,no,cellular,may,tue,1,9,1,success,-1.8,92.893,-46.2,1.266,5099.1,no
30355,56,entrepreneur,married,university.degree,no,no,yes,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
25720,35,blue-collar,single,professional.course,no,yes,yes,cellular,nov,wed,1,999,1,failure,-0.1,93.2,-42,4.12,5195.8,no
26225,29,technician,married,professional.course,no,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
36820,30,services,single,high.school,no,yes,no,cellular,jun,mon,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
16309,27,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,tue,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
26207,37,management,married,unknown,no,no,no,cellular,nov,thu,2,999,1,failure,-0.1,93.2,-42,4.076,5195.8,no
11505,36,services,married,high.school,no,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
22476,37,management,married,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
24729,43,unemployed,married,basic.9y,unknown,yes,yes,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,no
37562,48,admin.,single,university.degree,no,yes,no,cellular,aug,fri,2,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,no
33934,52,admin.,married,basic.9y,no,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
30683,32,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
41000,54,services,divorced,high.school,no,yes,no,cellular,oct,wed,3,999,2,failure,-1.1,94.601,-49.5,1.016,4963.6,yes
18268,45,unknown,single,high.school,no,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
268,54,management,divorced,university.degree,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,no
30940,42,entrepreneur,divorced,professional.course,no,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
7364,26,admin.,single,high.school,no,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,no
31045,33,technician,married,professional.course,no,yes,no,cellular,may,wed,7,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
15866,57,blue-collar,married,professional.course,unknown,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
2962,47,technician,married,professional.course,unknown,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,no
16709,26,blue-collar,single,basic.4y,no,no,no,cellular,jul,wed,17,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
19013,52,technician,divorced,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
11338,29,admin.,single,high.school,no,yes,yes,telephone,jun,thu,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
20064,47,admin.,married,university.degree,unknown,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
3260,58,self-employed,married,university.degree,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,no
31164,25,admin.,single,university.degree,no,yes,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
37640,36,admin.,single,university.degree,no,no,no,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,yes
35385,34,blue-collar,married,basic.4y,unknown,no,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
19193,45,admin.,married,university.degree,no,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,no
9649,30,services,married,university.degree,unknown,no,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
12409,34,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
32997,30,admin.,single,university.degree,no,no,no,telephone,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
12843,29,admin.,single,high.school,no,no,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes
22865,47,management,married,university.degree,no,yes,yes,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36886,56,self-employed,married,university.degree,no,yes,no,cellular,jun,thu,3,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,no
22333,55,blue-collar,married,basic.4y,no,yes,no,cellular,aug,thu,10,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
2697,38,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,yes
3982,38,admin.,single,university.degree,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
38328,32,self-employed,married,professional.course,no,no,yes,cellular,oct,fri,2,999,0,nonexistent,-3.4,92.431,-26.9,0.739,5017.5,no
12734,49,housemaid,married,basic.4y,unknown,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23712,32,admin.,single,university.degree,no,yes,no,cellular,aug,thu,9,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
35548,38,technician,single,professional.course,no,no,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,no
18963,45,technician,married,high.school,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
8513,30,blue-collar,married,basic.4y,no,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
10129,32,technician,married,basic.9y,unknown,no,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
39933,25,services,single,basic.9y,no,no,no,telephone,jun,thu,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,no
1100,38,blue-collar,married,basic.4y,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
24995,50,entrepreneur,married,basic.9y,no,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.153,5195.8,no
31452,39,blue-collar,single,basic.9y,unknown,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,no
30583,50,self-employed,married,high.school,no,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
22470,34,admin.,married,university.degree,no,no,yes,cellular,aug,fri,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
18901,45,blue-collar,married,basic.6y,unknown,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
35511,41,management,married,high.school,no,no,no,cellular,may,mon,1,999,2,failure,-1.8,92.893,-46.2,1.244,5099.1,no
23600,47,technician,married,university.degree,no,yes,no,cellular,aug,thu,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no
30759,50,technician,married,unknown,no,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,no
18060,43,admin.,married,high.school,no,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
16133,35,services,divorced,university.degree,no,no,yes,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
13001,32,technician,single,professional.course,no,no,no,cellular,jul,tue,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
29598,29,blue-collar,married,basic.6y,no,no,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
8374,40,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
7544,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,yes
10232,38,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
